trial,score,deer.birth,deer.surv,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
48,5.870131187211235,1.0725892124562217,0.9493816623873279,0.0018508759198385613,0.5927822123914144,0.0032651085914492868,0.46007473316358183,0.10690984577866032,152160.05566494924,0.19315449121791983
49,1.6869143972330969,0.6889015978586652,0.5225093312644332,9.732496338449439e-05,0.764219377193811,0.007112962517252925,0.19828930188649488,0.44509186136331663,89368.73944545841,0.3362023703858842
50,203.15244769088866,1.1352379572941702,0.8402096656307223,0.004711738230681279,0.1002555728401332,0.005745596146551393,0.2688666176000729,0.04529082966108657,305733.05584504735,0.33899326485228853
51,3.695744473248319,1.3073301991536064,0.6674134256473685,0.0025772387056205064,0.8095269840018758,0.0003894903883627641,0.4877974825088044,0.39745941099049303,196509.55367716873,0.5092167537575805
52,0.845415852751628,1.2179248927573707,0.7556747702020081,0.003738783659443972,0.13826852290642536,0.00880999746785438,0.41579691463775137,0.1725911353655722,226344.2761672753,0.19466642359860953
53,2.0987546500813288,0.9068495760633184,0.5312451815376801,0.004767882226238511,0.3966501074447055,0.009535993868952044,0.11597264602801545,0.15577183826971566,151290.4534645382,0.41138672052758024
54,0.5159865577447886,0.8808066684383993,0.5091801225269484,0.0021776978260351506,0.38159640930571675,0.00945273133584648,0.48758036222097645,0.3867075889819653,335603.6036413001,0.39235429361260393
55,119.64373612495187,0.5267028608760502,0.640196868337249,4.005954001465348e-05,0.15101576562130808,0.005792955141573029,0.12443260846339264,0.1013425228356656,393655.3799414124,0.5745490474134742
56,28.272387469374824,1.3723748087770777,0.5894088517623262,0.004411867819246438,0.4978045366388432,0.006646505995205132,0.09768311317412656,0.16444541077703295,201803.92624425757,0.3703349775092367
57,7.041752119412662,0.9255039904697673,0.8135805597173443,0.0023737608369281534,0.6892000003154604,0.006460891811619118,0.17758213393649783,0.11885980504068813,364661.6487067498,0.4495242670063162
58,26.554396967039306,1.031322529006015,0.8046235264871691,0.0023846190099675764,0.12549125268537437,0.00410648482555094,0.39565987203601083,0.27804120209117594,327387.8284948054,0.41183291985637616
59,4.231698821488898,1.0289543290224672,0.7558037529337824,0.0007493173507134394,0.599703814204283,0.006988625590198417,0.28177865194968776,0.2868382714508859,103743.09491072953,0.43712046056195686
60,34.966364465686624,0.7563864282828837,0.8369891092186221,0.00039945306607639845,0.8702614250358779,0.007005469697589486,0.3895443153507696,0.007384213969305553,264839.2451033565,0.5643684876614963
61,1.6266563632322066,0.9598893766349113,0.7121812613631517,0.0025918411818025293,0.7029684126309952,0.003756426347975441,0.3931940403029176,0.5238293960529185,82166.93125831864,0.11025312939697292
62,1.492258219439334,0.7867172896701051,0.7290023961614822,0.004406932590365531,0.326757686516816,0.007005398827575691,0.45734841714902885,0.4175278352554269,393693.5718468223,0.10552840933626131
63,2.4483713147886395,1.0477916937633265,0.8881093662035727,0.0003480269051952941,0.4010489776564109,0.004543072413485034,0.41283235100599414,0.4768438297209434,161835.28018085693,0.5767793246503053
64,1.7569077619807785,1.2483894073784256,0.9237765936334057,0.002869164107738072,0.11781455635659491,0.007742821613721248,0.4371152744842963,0.12551514728810864,93447.79726778889,0.2767128960880534
65,15.979122577354872,0.5481241770251737,0.8522569602878886,0.0007952899074494003,0.12400174644794038,0.009098355574950893,0.0752869548401422,0.1744238098444309,234194.6074707118,0.17942390870482125
66,0.5118010228510981,0.8349614451380607,0.6070121939187844,0.003540588977323571,0.8775526264526052,0.007452605516088792,0.2617221044358881,0.15046467317353263,340815.5659646777,0.4582382003619137
67,19.12191907952201,0.742438029645541,0.6177920642019175,0.003481759838412179,0.2666868893559932,0.009884064758620966,0.3717814399949766,0.4286365032108284,210565.71475550177,0.32705975424068323
68,0.6226952705592532,0.6206157975626776,0.7399786321728168,0.0030010504101110106,0.7372197659564736,0.003911377801183529,0.28663392100572005,0.35886919222003844,86829.16308825686,0.11851455050343414
69,10.116093560453542,1.2278207303034105,0.6718895812503773,0.004651806555458937,0.12138758071985045,0.0008953148466013855,0.20069992657868632,0.2015781274771436,123096.02074801194,0.4905661253334759
70,22.891108823493916,0.9030448771241859,0.929156978082416,0.004688180615159259,0.5822048852966025,0.002603172348549236,0.30376276753714293,0.1323173523456188,197628.504385108,0.2837975060074146
71,0.749151337276218,0.7403185356458198,0.5771347823316976,0.004099135895143314,0.15404588410577758,0.002403352986121732,0.10129612317960035,0.4769885310824073,100101.00196192432,0.10292055671808296
72,7.172972650425958,0.5647495289458284,0.9353050401300305,0.0006426589651794046,0.6574261573001481,0.006916325990065901,0.30643049975474,0.10859367374797513,298115.3576183381,0.5365061293560466
73,26.524136569701806,1.081887144262779,0.5723303156217401,0.002384637698260337,0.27118370574964806,0.00370907316951963,0.44869954590479333,0.16869775998979375,213026.3975829701,0.29256813998332737
