trial,score,deer.birth,deer.surv,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
40,3.5018266595397898,0.9068538358016869,0.7348184016706545,0.0005770114554531031,0.19009737837622004,0.0035730478907874358,0.05042281955465737,0.12124177066122865,97641.27770339896,0.19570901213054087
41,2.0738802480502168,1.045170046703686,0.8347199765515498,0.000364857250309483,0.0884855961194706,0.0033547646560652344,0.13255000901064912,0.1438859998289691,124614.23965113502,0.23511503309981657
42,1.0553140547553246,0.7801933609267585,0.7082496317730286,0.0004089845157105977,0.2713202128817485,0.0015487104923771404,0.08182194976478831,0.14395085260279003,161761.83354076027,0.11278312901167194
43,1.8021398462467506,1.1416833274395497,0.8154302205829831,0.00030164892469099983,0.35136546722463396,0.00010198910451670889,0.1217284292172318,0.13546358905454658,172843.64048762195,0.13408926675458166
44,1.148036916285691,0.8789929141482085,0.7547559297566826,0.0002144876995881112,0.3102524022501294,0.004515786046558445,0.24900619003169505,0.13094112474061434,129598.17374348184,0.13597762999796692
45,0.8100843519629018,0.9797645134594775,0.7173158893934303,0.0008186050410721277,0.46312597564740265,0.003396698785730118,0.10616016649932207,0.1030904019830433,70175.4644070146,0.08393827923961095
46,1.5243401732459723,0.8850818065312831,0.8974081931186562,7.375540095538454e-05,0.2779425560487456,0.0031858503656147967,0.09860880918492733,0.04896850881567003,62931.04652721916,0.08982598654531533
47,12.788791124721007,0.9936348066670704,0.6019406863483111,0.0007512135121418545,0.4735254037157137,0.0006222777531613408,0.15628654848568352,0.04879688791568777,119325.26028125244,0.18927085009810102
48,2.4327701978783476,0.6301310310843845,0.6872193978809901,0.0008484880110043082,0.3010540040085949,0.004026941348439096,0.2168944331465883,0.10359155008874817,174955.9250735448,0.08517733634130634
49,1.4446010668066767,1.1348555554862623,0.814428312966617,0.0007195546873146912,0.327627990653421,0.004169788931634934,0.1869679876527071,0.1900079216886312,131454.27821633036,0.24757849061328963
50,14.411476652357736,0.7555149290790115,0.6865339081283808,0.0006380237753393802,0.4711975263634409,0.002654369082857112,0.2066871092454453,0.09493488736461067,149238.6530591502,0.22944162064665247
51,1.7181772671597706,0.7630290642493107,0.7118983489465668,0.000540612070295938,0.12610573383388562,0.0012331812506681152,0.2234874530747631,0.0571456301726305,69298.0024637683,0.10491948938350766
52,2.5177155583132307,0.9255666843023491,0.7455209819361046,0.00020762755512489586,0.2810789347753841,0.004533708543866867,0.19601985355105628,0.08151987393331735,67707.46208566536,0.19128382833891044
53,6.352259765018107,0.8282286173566269,0.6020636292543976,0.00035240704386915294,0.4644113187826622,0.004281894957788613,0.2883575846175266,0.1531189152236139,162807.8438764721,0.1891045972995936
54,2.0075123112995366,0.9619515533647447,0.6771885430133366,0.00022020221298681475,0.28970978682565013,0.00024222161773890466,0.1340323859245956,0.10922646194676783,149701.8802773661,0.1338042565259644
55,11.528284080858933,0.8804340895393861,0.6446697290484062,0.0006226347040130907,0.06483154854782573,0.002030699256064553,0.19109799575619352,0.03300894624070177,108518.00029651646,0.18582837700566995
56,2.8264010511006252,0.877019066430907,0.6175996217210196,0.0003797247603239515,0.16641315631631481,0.001701544443918412,0.24030742697350677,0.02713989744611285,137129.95776112028,0.05542040926806249
57,1.3520998935807043,0.7513629190694283,0.6286671814665749,2.036390376296068e-05,0.34668047635739346,0.004999548359695126,0.13749008593004597,0.16638485703105454,150241.17882657418,0.12582524311282728
58,2.0096148901765867,1.0525399224357157,0.9323641064505961,0.0002001613216801704,0.06120900952618279,0.0008466734943454728,0.08155524371855156,0.1303509310487779,153747.9659533074,0.180028818649975
59,19.3087130172029,1.0196789827476904,0.8684143344246842,0.00016862135422443446,0.3839861216400124,0.0037648356945809004,0.07863321784472442,0.04359290818130073,127676.34983160229,0.18389176892398212
60,27.36824910528273,0.6154070552984796,0.7091850355381433,0.0006776699395635585,0.5769950610132427,0.0020436067634314737,0.2287536762623671,0.021619749931521316,175766.49276409054,0.213860234862217
61,1.1197793601314527,0.6611407832675859,0.8703683097329284,0.0008504429458497076,0.38022638814926424,0.0006931698188298441,0.2959610878786678,0.1254484791202089,142873.72991195763,0.065199295568612
62,5.922090529431501,0.8223425257308337,0.7770862763869772,0.000341889943686422,0.5172665948497674,0.004129421498641285,0.07638471766099965,0.0856756026469489,101664.45183701388,0.20652706927220393
63,2.360344722784069,1.0243851862236462,0.752420500752687,0.0007340615087093786,0.5810105521809427,0.001423403742298264,0.252049804701689,0.16574146220049166,136270.2127321735,0.24215751344291575
64,3.9035168726865663,1.0386157285830733,0.6939384383172289,0.0008518614468593127,0.5069020603898319,0.0005246482004728045,0.270407796000693,0.08711489860077887,118019.70046598354,0.15763458128965116
65,1.080534301050457,0.8273935824769584,0.6100449992195314,0.0008511018834761468,0.15001192143673048,0.001139387265880721,0.24945808920702411,0.12206634084610413,115765.01599238781,0.09877268783819121
66,3.484564432765243,0.7657611454537109,0.603552890053537,0.0009481145151992543,0.0970871290769117,0.003628365854110552,0.17214446171219683,0.14023675006644032,165638.39757098706,0.11806776863285673
67,2.2286077137569116,0.8944928010471517,0.8775265038463111,9.396029720411702e-05,0.17187802025989157,0.0034897570609464888,0.1265515075325221,0.12918057994819046,142873.12073358276,0.2016329306964933
68,2.2322292825299432,0.8553022876231289,0.8610774028497633,0.00033146050589873426,0.43657021820217284,0.001427490492183362,0.11285091905023538,0.10618438622915356,116791.25865114297,0.16631111706647345
69,3.9086550385522236,0.9215183792302499,0.866766363319436,0.00018596469259522433,0.1690115519332331,0.0024725730773422724,0.2311462502732629,0.023910948251010568,83110.1152141821,0.07413117695046118
