trial,score,deer.birth,deer.surv,metric.crash_ratio,metric.peak_height,metric.peak_timing,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
225,32.22575149452451,1.0015580823793457,0.5643645205083574,0.507786323597419,1.828677600812791,12,0.0012146711511898842,0.22283622310104623,0.00648472322290205,0.4634462691202744,0.5806717131279759,259963.5038678109,0.5496972925513842
226,1.545981612695652,0.6714334565876645,0.628861562170391,0.0684386448098579,0.7786566158447977,19,0.0033685227672125757,0.5624837382407145,0.00874252356197092,0.118436748148395,0.43475082738432114,109588.47888859638,0.509808697692571
227,9.586665151716922,0.9314547858238234,0.9173474487317782,0.09999999832581213,1.458696526206003,13,0.0016651550719386972,0.8634667964476722,0.00020257037697350374,0.47046508870505643,0.33531028576351635,311777.6767526877,0.45940088634695386
228,5.191475402200806,0.9310287887081292,0.6164447272859559,0.4024164009821154,0.3717622032464764,14,0.003022205469626867,0.22383617153120966,0.009155508272955887,0.2894772674974728,0.5997432042106869,117541.18382186705,0.5776257581075308
229,23.132025154404793,0.8233335999964182,0.6255495811449693,0.44906333571724977,1.7423305237991893,10,0.002564326291848856,0.4726856991358358,0.0010311519040765264,0.4912196747178911,0.32019007644975783,201811.75819933522,0.46755319041762444
230,17.5850639128701,0.8336344292881326,0.6986864818777399,0.690938577956646,1.001348601580207,7,0.0028128423749580397,0.23808298356879143,0.0015019309953703582,0.1525638316575917,0.5485982993384935,348713.9781003792,0.2869993489933095
231,1.2141703416581755,0.6371702691657289,0.6583353372693728,0.04104811184734083,0.09130692938081804,5,0.0018995089538184004,0.7583583079939374,0.005018049749574758,0.3376657440768803,0.2505468441331042,265325.73633196816,0.5615073676748485
232,2.368729666966398,1.3698574405253092,0.8080133381113794,0.09999999999999998,0.05944561082054235,17,0.002453232615112622,0.19299859905880984,0.00796000636781866,0.1095548841042854,0.49295516381541377,162344.5624431625,0.41405950128408464
233,2.8506788165453347,0.9879231698162196,0.808068542327536,0.09999999999805355,0.1243976748823149,16,0.0002941308918778604,0.07875019358998697,0.008474638962668087,0.4742384122644221,0.55013963381662,236261.22280132235,0.4349849831496353
234,35.22277778711873,1.2582902451428135,0.6110880281971738,0.7929789661995381,1.5003218559515983,8,0.003535994233735448,0.057770242437062504,0.005082042550945998,0.20540432556280158,0.24743533344935562,324588.4299430462,0.40424717060196014
235,4.031176050992594,0.9348837382596425,0.7341701043214742,0.09999999998596613,0.2727148197076024,14,3.355847878229841e-05,0.5188970267745684,0.00016791713287252975,0.2788262940155758,0.36991161665060274,293361.5134570687,0.37452278916731374
236,69.73939235661614,1.2318414988225188,0.8235358170172209,0.9,3.3761058875626406,15,0.0040309354108876705,0.8233073610989512,0.0011148134655102045,0.07526752841816198,0.010285558561456321,392793.3914344037,0.17209703494672088
237,1.7799364896413576,1.2336929516419541,0.6283158736047851,0.09999999999930378,0.5235870414857839,18,0.0019847836642791082,0.3670938459441298,0.0040899727282451654,0.2955510257505455,0.3158735912401297,141418.25823731621,0.0978495165867478
238,14.696981004085552,1.2630803918283822,0.8137931453883935,0.8221847127958366,0.6773774004479294,13,0.0042911666855264255,0.6956479726503181,0.0009803300289997388,0.20825409045271348,0.41042497528223126,152274.3208407751,0.5942374886674391
239,2.195904171267924,0.6542452176989428,0.7399320286941402,0.018870518411640932,0.18260009270715397,7,0.002169831305032326,0.7167198641715945,0.005680273448112798,0.43324134728092456,0.00567010359247837,97956.78052126903,0.33609384932252023
240,4.824919833733121,0.6902753502960924,0.9166961074791706,0.9,0.5066975753821578,15,0.004437827758018951,0.4541752444984823,0.0005132916088803457,0.064943588165056,0.02553105457022706,249010.93940532734,0.06626348292773074
241,5.5130149390673076,0.5296116021381247,0.9458078534022365,0.07753485982734645,1.3973971796140923,5,0.0015727662237866417,0.867248811394605,0.005891009235640659,0.38355960082802654,0.3381059184287901,367779.72827680275,0.5560950379477446
242,1.4278839135003287,0.6462052256432352,0.6154266532660576,0.017456834307016555,0.7357453712058887,19,0.004173335475178714,0.380783116262255,0.008970431381677062,0.18591302462225942,0.04616249486480752,207454.72652643904,0.4304997259701222
243,2.3082443980503045,1.1517472130848834,0.740380568786108,0.09999999999998804,0.10839589939378871,17,0.004871629475516264,0.09564196715528456,0.0043990281157928164,0.4241770890781922,0.5930867747484618,124784.19015526313,0.4558094660673264
244,2.025693370719114,0.8570327443780635,0.8713063597430348,0.09999999999628498,0.28368364931197504,17,0.000148613481896353,0.2823279743344777,0.009926229490585433,0.26058362437207283,0.5729150381487994,326081.8090769416,0.21094972042031251
245,2.4800042147097825,1.111725372279343,0.8171225156071402,0.09999999999416795,0.13370597353267324,16,0.00042892774112486033,0.5758235067209047,0.00799064897933733,0.3651610103588413,0.2591087677437268,381165.71039063216,0.21992860664645025
246,1.8904329216642732,1.0705107937667457,0.8550345387087654,0.09999999999967041,0.37677312850629036,18,0.0015837328042933403,0.14056828005457195,0.00010169246258179968,0.17488570391406008,0.42700629286717,129350.7084369659,0.05840242570715765
247,20.07876329113066,0.6686526051750895,0.7154449649702967,0.9,1.0794708593098272,15,0.0027739226330440346,0.39683754882066685,0.00031130594493230715,0.19633971505227166,0.07950420269651963,166325.2618366037,0.22235132343466898
248,0.9454514121568979,0.8467141256563853,0.640086728622234,0.028334879668624025,0.5400820101793591,17,0.0019393038971122797,0.12199458938924414,0.009016303646321508,0.4554475599272786,0.19465819834344758,271374.01529416733,0.06490791367132574
249,72.83988986100701,0.8426588211398688,0.56664322830052,0.7005099649088052,2.8057961443530965,9,0.0015060057612426563,0.469155350879167,0.0006795081452556964,0.23429784655349012,0.1017497540353953,263027.33783985267,0.5871221077681935
250,1.241071922738393,0.7265297640100126,0.6183632328065614,0.1104538505002638,0.2952548130522894,8,0.0031253559220005894,0.5547354383332169,0.001995704837558592,0.08027701276302393,0.04615281683709429,234954.02045885712,0.25845038046578933
251,9.331961780893748,1.0581729690872204,0.8859567017395436,0.9,0.6937741684274975,15,0.0016480438105381616,0.3345257901849134,0.008163980926529882,0.43396897953739255,0.19933032918697616,383623.50796626083,0.1897482174932416
252,7.990371484959399,1.3525510298145045,0.5964087145769944,0.8657146381320874,0.3126709619870863,9,0.0015712593143366092,0.8698884296305749,0.009688815956379621,0.166980631242625,0.19239909322505258,123559.83090504474,0.584792972137718
253,27.051400823599835,0.7181818671025157,0.6805065451155906,0.8852016032506094,1.4001509005041566,2,0.004082564329906849,0.38399486027854085,0.0011831838449393812,0.2950097390555294,0.34552756897497633,237122.34012547275,0.4200250829265449
254,30.12208630947254,0.9950892412977255,0.9574422135134221,0.8823092269988543,1.2900589782833745,6,0.002308380303054326,0.652111993567654,0.0044126267953736404,0.16692566775308879,0.4090275798780526,254601.30734426307,0.35941395020772743
255,47.056372626633305,0.8682274312204112,0.7396655433387009,0.6784926461811309,2.0873214545694716,9,0.0031668635302484916,0.255717992520179,0.0066036965368965654,0.3661611039107303,0.4773941015975726,342068.9817614267,0.4187728148013622
256,0.41872717227280476,0.9313112297953636,0.6923864467180993,0.013133633304042686,0.3620068275322137,3,0.0025333099088260306,0.8323333568065514,0.006932503215686171,0.28551324559211444,0.5944203686621807,103668.8433863323,0.4755552902998371
257,3.1444897531944567,0.983215387422129,0.8063265761652038,0.09999999999848842,0.19548994542179382,15,0.0004253671792879133,0.7036109407320345,0.006593136363578618,0.1968541451407901,0.5373009092165394,195049.43776520318,0.4765253410590629
258,1.2528022103279035,1.1097247062777669,0.6918165181880395,0.0226138534822882,0.685349885495808,19,0.0037635375472591646,0.870859261056754,0.004333032661707314,0.034957453208752584,0.5901649235711897,94174.94192891187,0.3917299103102085
259,1.5264693985756395,1.0224664659716036,0.7761129911698046,0.9,0.30727610017138696,15,0.0022291698682487815,0.3824640433758774,0.007734805213001199,0.3066372795738692,0.3112786601096097,243416.3969680143,0.1626556385381567
260,23.118226055975217,0.5940944222054555,0.699668205692342,0.9,1.2123005366565032,15,0.004808658464467012,0.14865893726512847,0.009409727773554621,0.09658733311082769,0.014737591815461592,190389.56403184583,0.30527481115564337
261,2.6509053215843417,0.9346333989014496,0.7285580149803985,0.9,0.019471903675239738,15,0.002191110608395999,0.6422487756951162,0.00322314926846612,0.17112411909551195,0.12412039572498869,225706.44327228065,0.19401530289954946
262,2.537857979098719,1.0831729255499423,0.8250268797876243,0.09999999999967918,0.038335899516679345,16,0.0008221882872070909,0.8863154000000363,0.0024769338181923274,0.11199301942734295,0.5095080048281458,116827.2853436115,0.4880097027820319
263,0.6999015512089741,0.7086699926702693,0.6944227694145213,0.15807150853859822,0.5941068132777915,17,0.0009226666498693926,0.5944070451610663,0.004349737801671361,0.04372036894092357,0.5750775730403698,259151.6647967562,0.10448006961706198
264,1.7377748326352835,0.8499522023201364,0.8382730956606725,0.7528900589172128,0.30053101218550105,16,0.001029319504596926,0.689476671056418,0.008096861396881044,0.059404963190507254,0.35532189501622097,143143.8194503188,0.3723230930494327
265,1.3213299861168208,0.7933864204389366,0.719624202658969,0.8567198032446337,0.33423830548870814,14,0.0013121358005640787,0.7832410653387113,0.005300764445296437,0.3303810352630907,0.11217590137925604,359033.3856031633,0.070033708749014
266,0.8117663301417998,0.813132173693079,0.9058485452813885,0.31005050479444474,0.6695260672282073,19,0.003087004715342457,0.7416775161217938,0.007074584191412501,0.1697990723086954,0.3522028287391308,275618.6947644806,0.36221278927696615
267,1.7944780329324965,0.606075487395491,0.6465824012170395,0.029271646504993587,0.19101935599750344,8,0.0009156310693982518,0.6394210604589787,0.0051327074513972505,0.22657237991929152,0.08036866179042639,107120.6299593689,0.3725458642706225
268,0.6469211753000859,1.0719514778527717,0.8328478047340906,0.764683705244686,0.6221488859450741,19,0.0032264778453522124,0.8999146196786283,0.005571380129533349,0.26013175231033814,0.11145221957565939,202787.18810805984,0.0913417061353889
269,0.7666489766409859,0.5482501363677531,0.672338802642257,0.4764795342648084,0.5433965522579066,14,4.841240609662449e-05,0.1660545074631215,0.008161398609505925,0.4829996720250217,0.2706005824479907,180665.60469147016,0.09277495570770025
270,2.521763938752009,0.8740673917467007,0.9031480650085869,0.0999999998926195,0.12580712029535818,15,0.0024437532099424587,0.12027003191849686,0.00035706402114789787,0.3876966107163493,0.4108180023359919,238390.35131724915,0.3082084316410955
271,1.5718383198963621,0.6513880796929163,0.7195142658912556,0.9,0.6952527145658255,15,0.0037127200005229706,0.7010316217021371,0.00551977553615361,0.08320916778725088,0.32256517092289166,167952.93384753086,0.1823330466396369
272,1.915032541741996,0.8301755948948788,0.8948532453422053,0.0999999999931254,0.375178628589616,18,0.0002085318060900315,0.6611332049605368,0.005486215083483547,0.4951945921020411,0.4939696847985399,328036.1689164785,0.07738192430179158
273,1.8135325862161533,0.7679380415926043,0.9796700812538757,0.09999999999899904,0.5380553382120197,18,0.002248936847980654,0.3462904302989667,0.008176449421908564,0.23636285459016648,0.4508072968462033,345622.6292936127,0.07042569893772399
274,107.81181314343615,1.229632445155469,0.7822034705488691,0.893004191312717,2.9281724502181548,8,0.0017534788901493916,0.6541408655697296,0.006346067777725028,0.10801136031442182,0.14216763322000872,328202.1279618476,0.596435033747984
275,2.778789284241993,0.553422050275407,0.6683914298973588,0.9,0.013371976110809336,15,0.001405784551441595,0.5079532641404924,0.003270353477754083,0.3609052680249386,0.1241656324510596,146118.28997976746,0.09214862989679788
276,2.0827282768313835,1.3869394720356145,0.8260636716431888,0.0999999999997249,0.15711055235025503,18,0.0004765782064898067,0.8683561957447232,0.007867625930498409,0.46182129456001786,0.5148101069677545,165549.78120898566,0.18070661364431673
277,71.63458169533683,1.2794709154920412,0.6198450761303071,0.839962548210973,3.084358694902719,1,0.003557118546771426,0.7542095322938377,0.007626662195424577,0.3478302402389746,0.07613290116828615,357455.2289388091,0.5955668731303578
278,15.437518779698044,0.8728025804285339,0.7169560268241749,0.3162010095737683,1.5119952087770359,11,0.0031683220028698137,0.798106319111225,0.0009762931012240432,0.27233833188121853,0.16123029125249155,264776.1693773317,0.29878064829022627
279,2.352892722751163,1.3552286709788444,0.6570988544772465,0.09999999999999346,0.1595962999810475,17,1.2864189167352725e-05,0.7080149968720393,0.007340604064067896,0.3735380106189149,0.22144270444525319,379627.5565083441,0.1741531558325524
280,10.563123451143747,0.5569976174541572,0.7565237429060312,0.013313196740276811,1.7186867540435633,6,0.0010895407601085219,0.4151966355824507,0.0021579220907569957,0.15621231400777857,0.2149336376045923,292526.0226661896,0.2804850614410334
281,20.87594298287782,1.0095278998254262,0.7329621939240825,0.7430740530270442,1.0418353330526169,12,0.0017190262329528198,0.6301691371792251,0.0005316721484596434,0.07680012870061675,0.3467601841565709,188081.64965465193,0.4987227340587967
282,132.75419680630367,1.2718864399357523,0.7118172554606848,0.8794329901018345,3.4050976275779754,7,3.879319594765003e-06,0.8643270039083765,0.0020630661536541273,0.3536381844984098,0.07454230753823907,227066.1640555414,0.47249495948593523
283,1.7397091071302584,1.3394530064533319,0.6315293398857355,0.9,0.2817886166337438,15,0.0032731125281117612,0.26283088676674254,0.0037498454880853195,0.45478612635275917,0.09538647774349163,287999.10378900886,0.08782872155656797
284,1.886960818024275,1.1294972343721161,0.6123890439125214,0.0999999989645323,0.2928182544196016,13,0.0032775983993034836,0.6481433337994376,6.080872173265071e-05,0.25409915288262963,0.1833055469065384,206829.30141831463,0.10765979670401282
285,1.6044568541755613,0.5083582528476142,0.8338866114982634,0.9,0.8147111286738478,15,0.004085636580053035,0.8899316730446312,0.004252023641061846,0.0921223210135036,0.40798963507294744,152381.07566700992,0.08829287730359209
286,0.7525648512841325,0.5921844534045559,0.650408709171635,0.9,0.5170080471193325,15,0.004405004480403863,0.16655990053201378,0.00774593181232371,0.3839841664658019,0.4384580290583826,202582.37621624727,0.05178870018630214
287,6.688061693754516,0.9774574488920129,0.5040678761374446,0.9,0.9124301253331587,15,0.003250276055682456,0.4240845076628741,0.007238198662325008,0.3251976180202242,0.08571184010093631,397740.8496788432,0.08855627639986517
288,1.8933843343169503,1.273966272141935,0.5416102560636745,0.1,0.4031972197059213,18,0.0005027753298319552,0.6895787995657596,0.005916260481727055,0.21049499739126673,0.41193970192544394,211747.166195097,0.09931073719812576
289,0.11495107880511861,0.7492708912503608,0.5404393836790335,0.033598242143165036,0.02725902500264201,2,0.0027672064606077585,0.560006687141975,0.006095551334209456,0.3961157366812321,0.08389811328554021,180641.1738182942,0.5783167392264258
290,1.083043469927086,0.7714844002194787,0.7485195813426739,0.11316668988120426,0.6687294013951145,6,0.0025478580692905057,0.6856670948340622,0.0029906434098585636,0.05564749157716889,0.39504322205108633,351325.4734207869,0.4173808842586457
291,0.5688494271609182,0.6014692963434276,0.7397996198108756,0.10747826322140083,0.5482807898656028,4,0.0029698518758045473,0.49904352579575656,0.00977808463104119,0.49383479043629874,0.2969326319659601,385494.8836310889,0.5397684106106239
292,0.7287180704293695,1.0115423498956648,0.6753979821670874,0.5073543297051681,0.6988100268204323,19,0.0034148687739876302,0.6983170472112479,0.00954680719021182,0.39207251313556846,0.5164884023620484,122234.52183446466,0.5610153969877874
293,1.5787924853053537,0.5358441757434708,0.5290250526023388,0.052579218496183085,0.8247249355863634,19,0.003946555349965961,0.4806190136336879,0.006304278425802732,0.2654930137883253,0.15731116629724023,101610.42216728549,0.01984674704480516
294,87.49148580288353,0.9829083344630138,0.795702586720039,0.9,3.117051706715179,15,0.0013876999448049333,0.3134208527741456,0.005137481748038548,0.12550282216017905,0.04945668715478752,304579.4043595252,0.2551048766814871
295,33.22877606098242,1.070864822617931,0.9005727052086813,0.607967484412162,1.6499179310090788,11,0.0034054378957036977,0.10619782107803274,0.007001825021974639,0.3730804373928245,0.2344389017810098,251644.85532462667,0.4867554477726854
296,7.872893972963601,0.8910352297454172,0.7176184843026285,0.8929865113118057,0.2501014866405996,1,0.0030443576059350046,0.31289655429249724,0.007429850415122665,0.37810934471006374,0.051727679034893594,98529.90208740174,0.509416187933058
297,1.3702133349336725,0.6474493678418668,0.9574477768422549,0.029192481612791976,0.675446775252404,19,0.002615265310960677,0.715539036312184,0.0072216169050299175,0.10847258847041899,0.4208997667343196,306528.1942777914,0.08047137407565359
298,2.323695226355889,1.2977732837665903,0.8702865394350199,0.09999999999201081,0.1510240516841979,17,0.00014726657773843108,0.7360416696587644,0.00275620692046247,0.06001983488787958,0.1612586918455474,329959.67357983603,0.08488905841386364
299,4.643052709878073,0.9096779999114847,0.6728594698504415,0.9,0.5738779363519154,15,0.002498300223804036,0.5318532090026824,0.003708493389675277,0.14990455808836672,0.046242018771831206,264528.53590853885,0.4302707164382923
300,1.8429965869789042,0.7055639808379259,0.7442359447571105,0.09999999999993493,0.5137446549169161,18,0.00022066751736041633,0.7834892206672196,0.0024832869310491995,0.2517293571015369,0.4336670239955199,263651.93766145804,0.07071389986290307
301,1.229306817473457,1.2717366779731751,0.765375098478015,0.9,0.4110788606338448,15,0.004569781373770885,0.6795659538905904,0.004222724578409845,0.18124694680186879,0.5586960462943112,128027.09383716802,0.23595788987676547
302,12.451241344859051,0.5700983629702208,0.6789479200341735,0.0846607708457209,2.58177345397342,1,0.002510453692326634,0.8166498578695307,0.0018344762852094414,0.4080388691456156,0.16275477480588998,310492.1348570231,0.25559139311577606
303,126.77643728240245,0.9185847601251975,0.6355072978980332,0.8782264888514172,3.711893074495132,6,0.004224310098054509,0.32820578346720103,0.005553259383474472,0.033745511572004096,0.041355862663647054,385305.41038733686,0.589034179725482
304,8.634783312698135,1.060445771502894,0.7226848114786396,0.9,0.7659199451959182,15,0.0029586588294565888,0.46935657447665213,0.007737501966357718,0.12184853922022704,0.18234558436084977,260418.1570637398,0.12839598053724394
305,1.0573200276805363,0.5057400944766236,0.6968173325916895,0.11498793900373594,0.12777537275838083,5,0.0011653722104277852,0.3444601430784952,0.00840376136861693,0.44228334869824026,0.1470761246259497,323354.3105029429,0.5412615453635897
306,2.664286209781901,1.2641053890010294,0.8490632187396667,0.0999999999970433,0.0730874077118258,17,0.0005201931222481225,0.5003423157010106,0.0024197675654826136,0.2612535721194519,0.39438231010559865,80467.85297138488,0.5710842546646315
307,1.5219417566135807,0.5837239745222794,0.942211713426611,0.9,0.12521929854792338,15,0.00448648871592133,0.4917953357182314,0.007023426751501862,0.20507122781481793,0.4269914848200616,399026.9664344155,0.04533809463538188
308,21.29973004049762,0.6201624652258613,0.8935821881092236,0.8845639062606744,0.8878422317064344,9,0.00037461500640722253,0.532647619045827,0.004378079640428104,0.48318258912438816,0.057346203202431334,107168.77360527666,0.5849873261992681
309,1.059699326185728,1.2207351397995456,0.8363482910343403,0.22807348687876758,0.3807802114416041,17,0.0036768966674774494,0.3203490613761855,0.0027559609247329218,0.06510309482716546,0.18900534924585496,163517.1004555552,0.14969532349771894
310,0.47408093735617707,0.6398694961897431,0.5788999907358887,0.03965292392364378,0.2953912075174652,2,0.0023305425346270905,0.39553566912283167,0.005382449263445735,0.48337831945760745,0.35082482148247734,329579.8343900361,0.1296004495047479
311,1.657924138035152,0.6079222007198543,0.5756553809914478,0.09988102930695529,0.8507525967264754,19,0.0034304311873311014,0.7524286847487023,0.0069839359332089105,0.04895500981107179,0.15900475614882492,178658.46982800146,0.1325053731101086
312,10.209755869353243,0.7233969105151296,0.6707565226420562,0.05236137382669245,1.44955840865056,9,0.0025675416470559583,0.625605870440711,0.002638659587576178,0.49561801159171637,0.054727742274809164,184893.97084313343,0.5031956030829119
313,1.095754233832976,1.1732706024878383,0.6199292615463445,0.08145771516363173,0.6006691541551505,19,0.0023104852227567568,0.7333122404272726,0.0014409407407675674,0.03561975388962411,0.2713207016406376,209405.5124630959,0.02833843508166814
314,149.88662312824601,1.24130607366952,0.6786750770316788,0.8932825427346696,3.7541844458630744,1,0.0031516725942448208,0.5979822633522266,0.0058441218240699285,0.15164570660286714,0.07842914252638677,394421.5159947589,0.4999196758178352
315,5.478366954043959,1.312246473739953,0.7128470354412746,0.5780702346643442,0.29780167136485136,14,0.000644393349210524,0.81931627482313,0.00830209396331331,0.18582844888857006,0.03868322162814586,86976.05847635608,0.4895207840520325
316,1.9476917891782646,1.0164957798260503,0.8944089927354961,0.09988469620830384,0.3246764203774066,17,0.0019752959417654865,0.07505994905024777,0.006847968521679244,0.11121938956047091,0.10079352523743386,227518.37504062103,0.03519082826335418
317,1.5369362388320267,1.2950814190042634,0.5166317329911229,0.9,0.31863671117554315,15,0.0030960731559550566,0.2589170623584586,0.002986296371847179,0.22363633695919757,0.16791273256843428,139888.35638757172,0.13668250252231573
318,0.6845816131379702,0.6235124154188583,0.5957397471999616,0.04054829049015008,0.38474933462381794,4,0.0044233202548667125,0.49694194951486276,0.0063260061688063165,0.4070189989024299,0.1678655924633828,99513.30205850968,0.3349063124703485
319,0.31907191783104794,0.8232008988538084,0.7613685468963447,0.047054079837634585,0.2783720286985805,1,0.0024236550874598218,0.8257754641086119,0.00504881289266023,0.21253919904757118,0.46914946010725495,396609.15704369085,0.4789592841381034
320,2.5441270492364327,1.3061883034528823,0.8736983750376677,0.09999999994714552,0.10348716792988125,17,0.0002934268557754536,0.8928016249159852,0.005317851305056045,0.39041581917162826,0.1314121128438567,182040.82154540147,0.11609136548174283
321,81.92798172555156,1.0911779792386107,0.6279329605115278,0.11411795554605,5.594615113489406,10,0.0040815176654628695,0.8296705601848745,0.0006062911257318751,0.49830426279803486,0.060080602382974545,391673.5557547207,0.5997673906186941
322,1.8996037483301824,0.8193241711086439,0.9028266811068364,0.09999999999796239,0.45088560846131276,17,0.004226181901380221,0.19968531244299154,0.005945569116355056,0.4089188059189125,0.47843441242764523,350881.6289488426,0.13945283576591566
323,203.82781724323837,1.1305047230162764,0.9548281928336073,0.8942709701985866,4.562880462278565,1,0.002818250630672577,0.5286425572344157,0.0019229249658073,0.49436291889018225,0.01692394183629544,372473.601321131,0.4215996725237522
324,45.024930250913336,0.9413927781147313,0.5433235408884334,0.8248296191421496,1.9190165531913028,9,0.001163500478737154,0.23598760043784067,0.0052881627157776835,0.030321243300400477,0.18543184329073173,237512.55164652967,0.5301595523396786
325,59.16081009484458,1.1452438694217344,0.9410147779074589,0.8800346982256242,1.9795437344862288,10,0.0042214982901450345,0.3250504896091116,0.0002680333176235443,0.3057063122928685,0.07829372737150954,144468.60267268517,0.5515587496931814
326,65.65481287539136,1.2746025199323956,0.9610682001323638,0.8335037933841016,2.291885034632181,10,0.0018682671050268245,0.8506347314478354,0.00398617584542085,0.07748511998492258,0.5078885325474808,327797.27962236543,0.55116224701386
327,7.319828271609641,1.3538241788236909,0.8800844119999385,0.9,0.3774545748519219,15,0.004803330170793507,0.601803225798092,0.0017833165760075302,0.48530916127658874,0.0945023316101075,123664.53403439681,0.18804144069802675
328,75.90044286871033,0.7009134925825782,0.7826960747758898,0.6534553197214913,3.331586233601826,5,0.000877170474136109,0.3107997449032643,0.006900559474009624,0.08985373142006167,0.4721950755573461,377230.46687533613,0.41920063499260035
329,3.1611507106289847,0.8524412845498417,0.9772559026628627,0.09999999975938506,0.22948606458944532,15,0.004825937109467611,0.07752533148802432,0.006043767241137163,0.46288796171649726,0.5692188959099417,383612.1933508121,0.4400102640022394
330,14.306049614129305,1.3430190141988287,0.5675088167113128,0.7737368073725002,0.6930949676681584,13,0.0037268439688458617,0.2522965363769874,0.00982467756665655,0.10890708587324455,0.3393301476721923,150686.4801398439,0.5808436945134019
331,2.9487276472711716,1.0751924191143911,0.9255936873045545,0.099999999999997,0.029720652444611768,15,0.0022334263555219207,0.27543057447844477,0.0025329315881960244,0.06186354663018988,0.42537948788713464,108392.32402244043,0.532338949503131
332,1.0506634041113558,0.8473433881580689,0.8516405573594089,0.10421799448930702,0.7308655757294997,19,0.0048455245746158735,0.8018691979491434,0.004956165835064784,0.20799491014390173,0.0007686944968139598,114571.07238868136,0.16142818551020174
333,2.51776099686087,1.2776456484217191,0.8124653902944692,0.09999999999285622,0.15691100290876087,16,0.003435958440883464,0.18825803498621513,0.0007834084261356732,0.4275083674915433,0.2876935502382963,112457.13908387892,0.332154140930288
334,1.8020328007059807,0.5667803615899933,0.5816504975125716,0.07881433162509452,0.5503250800612693,4,0.0018776016914579421,0.6721873224806194,0.005493110273191703,0.4521183613663875,0.5709972788604724,181989.4105461304,0.18399608173851678
335,1.3137898895111784,0.9344631078396304,0.514876737945044,0.038221667510377616,0.5964109552514645,18,0.004712240069380768,0.19024761554762698,0.008903045040520235,0.10383877534546851,0.36818683546733627,270089.7740966703,0.0649317643746051
336,1.0197112090860623,1.1274770334266213,0.8465782901963244,0.1597054784404293,0.4325947801078229,17,0.0036500050413486146,0.27547505394748006,0.0028511545807803898,0.14164769392520546,0.11399055455303125,145776.15254973987,0.06974210847426802
337,0.6459502124746506,0.6382309410650607,0.673197882189091,0.9,0.6039094182494535,15,0.002138315984249845,0.3003670316212826,0.006637101248798183,0.31210129816647125,0.5039127029073907,262966.3385144773,0.03928491139272082
338,0.7218241549388575,0.7626303194414967,0.5393293254622363,0.5337976351649111,0.7030422235589011,19,0.004218923487197509,0.31210039010006996,0.004004800117655823,0.2598755016967089,0.10249931501533384,88235.42167413943,0.12780813244895833
339,5.627562193527557,0.6663930984878426,0.9250364925197787,0.8839663999029133,0.10965048064305476,5,0.0018473236238272595,0.4289089801752894,0.0026697948684946985,0.24857723939268572,0.3264756175318082,109163.80081621735,0.40001363230014286
340,23.07089475096053,1.1770116279037584,0.8203848603845929,0.9,1.3704946114319472,15,0.00042899370554366556,0.3422226785641397,0.00543741760975992,0.4862316024715806,0.03698362179605958,165939.83784734388,0.14348294536677347
341,32.90093896366519,1.2365646933788361,0.7009433959685363,0.813615082609006,1.6283131660002876,6,0.002677804302688659,0.786859911649728,0.004774502661813103,0.4443773186262827,0.5044782998581503,257152.60997053082,0.35793860095912605
342,3.542439085051099,1.1428751292173238,0.7410087057514902,0.8674269912259063,0.05004159577520637,10,0.0045023250798272236,0.7303827862125828,0.006791472111481501,0.3215283637441724,0.5416663208034924,105265.61592770662,0.2909947458380665
343,2.3502211212110247,1.3859311912242194,0.9666391416021233,0.09999994839392078,0.15314351261996256,17,0.004042399376236155,0.15725809884275876,0.004262580248190214,0.4944915700783503,0.10372738368389667,322300.4018045419,0.08096630610570563
344,53.63253663009525,1.2506973068084037,0.6237854527941328,0.872639728354394,3.131503852115696,13,0.0045540670264151055,0.8270478463637987,0.0007167689328336934,0.21240660191693284,0.3763357273394387,399126.1525692082,0.2668820148641793
345,17.122002514845324,0.9123414630103537,0.9192638016189234,0.9,0.913102767715829,15,0.003932859918819445,0.579599239300487,0.005249492003975602,0.22720910208585746,0.1657204919443496,184360.57771831553,0.24443944667065118
346,0.9370422409842459,1.1825396490719056,0.9510319927938127,0.39091615677982616,0.3983792128152752,16,0.004624678369712988,0.5282811955557242,0.0010548549061132142,0.16446364140297,0.3527604799688328,127423.91721390227,0.2545210152736974
347,13.01437747732698,0.8447391255893475,0.7330807002974387,0.8444910198499669,0.6013921169978529,7,0.0030450062786862003,0.08184581992305642,0.0027903707132458004,0.09761075519453664,0.24653402237953226,190038.13714478863,0.32602375387609084
348,76.84915369087045,1.3006167925228316,0.6591171563524499,0.9,2.5716468675680435,15,0.0011882776799345778,0.6838873468632657,0.009212308079916345,0.45160474021022856,0.02326951948907705,301971.60101346945,0.3691066058105199
349,1.3965070031622833,0.7523119878661775,0.7359772224124721,0.06593201066568952,0.5618724023104246,18,0.003481066131952537,0.13348478173183004,0.008695555249737027,0.09316119485516702,0.18183297206885798,341563.4960976888,0.02193740427003041
350,28.597000454590585,0.7424779829078872,0.7000509092985837,0.5820028806272657,1.755636456695801,9,0.0032279512797325077,0.2097453372587197,0.0021533354959536815,0.4172656340999161,0.4954939990678503,221795.39626605724,0.5847894605159532
